Price,Regionname
1230000,Southern Metropolitan
2209152,Southern Metropolitan
2600000,Southern Metropolitan
1950000,Southern Metropolitan
1553908,Southern Metropolitan
1750000,Southern Metropolitan
1636000,Southern Metropolitan
2000000,Southern Metropolitan
1480000,Southern Metropolitan
1926869,Southern Metropolitan
3000000,Southern Metropolitan
1818000,Southern Metropolitan
1553908,Southern Metropolitan
2170000,Southern Metropolitan
1310000,Southern Metropolitan
1553908,Southern Metropolitan
2525000,Southern Metropolitan
2209152,Southern Metropolitan
3360000,Southern Metropolitan
1845000,Southern Metropolitan
1620000,Southern Metropolitan
1420000,Southern Metropolitan
1903000,Southern Metropolitan
1553908,Southern Metropolitan
1900000,Southern Metropolitan
1712000,Southern Metropolitan
1720000,Southern Metropolitan
1553908,Southern Metropolitan
1670000,Southern Metropolitan
1350000,Southern Metropolitan
1075750,Southern Metropolitan
2086000,Southern Metropolitan
1675000,Southern Metropolitan
1680000,Southern Metropolitan
1926869,Southern Metropolitan
1800000,Southern Metropolitan
1540000,Southern Metropolitan
1550000,Southern Metropolitan
1926869,Southern Metropolitan
4000000,Southern Metropolitan
1926869,Southern Metropolitan
2205000,Southern Metropolitan
1926869,Southern Metropolitan
1553908,Southern Metropolitan
1137000,Southern Metropolitan
2100000,Southern Metropolitan
1389000,Southern Metropolitan
685000,Southern Metropolitan
2209152,Southern Metropolitan
1900000,Southern Metropolitan
1926869,Southern Metropolitan
1335000,Southern Metropolitan
2209152,Southern Metropolitan
1600000,Southern Metropolitan
1830000,Southern Metropolitan
1926869,Southern Metropolitan
1900000,Southern Metropolitan
1075750,Southern Metropolitan
1926869,Southern Metropolitan
2209152,Southern Metropolitan
1650000,Southern Metropolitan
1500000,Southern Metropolitan
1926869,Southern Metropolitan
735000,Southern Metropolitan
1926869,Southern Metropolitan
2209152,Southern Metropolitan
1040000,Southern Metropolitan
1553908,Southern Metropolitan
1926869,Southern Metropolitan
1520000,Southern Metropolitan
1553908,Southern Metropolitan
1250000,Southern Metropolitan
1900000,Southern Metropolitan
1553908,Southern Metropolitan
2006000,Southern Metropolitan
1875000,Southern Metropolitan
2209152,Southern Metropolitan
1530000,Southern Metropolitan
1553908,Southern Metropolitan
1425000,Southern Metropolitan
940000,Southern Metropolitan
1700000,Southern Metropolitan
1300000,Southern Metropolitan
1926869,Southern Metropolitan
1553908,Southern Metropolitan
1760000,Southern Metropolitan
1075750,Southern Metropolitan
2300000,Southern Metropolitan
1300000,Southern Metropolitan
1238000,Southern Metropolitan
1320000,Southern Metropolitan
1926869,Southern Metropolitan
1075750,Southern Metropolitan
560000,Southern Metropolitan
1651000,Southern Metropolitan
1920000,Southern Metropolitan
1560000,Southern Metropolitan
2209152,Southern Metropolitan
1330000,Southern Metropolitan
1038000,Southern Metropolitan
1926869,Southern Metropolitan
1926869,Southern Metropolitan
1075750,Southern Metropolitan
1660000,Southern Metropolitan
1553908,Southern Metropolitan
1260000,Southern Metropolitan
1926869,Southern Metropolitan
2000000,Southern Metropolitan
2155000,Southern Metropolitan
1225000,Southern Metropolitan
2150000,Southern Metropolitan
1770000,Southern Metropolitan
2040000,Southern Metropolitan
691500,Southern Metropolitan
1553908,Southern Metropolitan
1926869,Southern Metropolitan
1836000,Southern Metropolitan
1926869,Southern Metropolitan
636000,Southern Metropolitan
1275000,Southern Metropolitan
875000,Southern Metropolitan
1230000,Southern Metropolitan
895000,Southern Metropolitan
1020000,Southern Metropolitan
1550000,Southern Metropolitan
1420000,Southern Metropolitan
1425000,Southern Metropolitan
851000,Southern Metropolitan
1222500,Southern Metropolitan
743872,Southern Metropolitan
1208974,Southern Metropolitan
2470000,Southern Metropolitan
710000,Southern Metropolitan
1260000,Southern Metropolitan
896000,Southern Metropolitan
2700000,Southern Metropolitan
900000,Southern Metropolitan
1100000,Southern Metropolitan
1005000,Southern Metropolitan
1317500,Southern Metropolitan
360000,Southern Metropolitan
1435000,Southern Metropolitan
743872,Southern Metropolitan
1110000,Southern Metropolitan
2435000,Southern Metropolitan
2000000,Southern Metropolitan
1375000,Southern Metropolitan
1500000,Southern Metropolitan
1300000,Southern Metropolitan
855000,Southern Metropolitan
743872,Southern Metropolitan
1125000,Southern Metropolitan
1475000,Southern Metropolitan
1135000,Southern Metropolitan
867000,Southern Metropolitan
1580801,Southern Metropolitan
1328000,Southern Metropolitan
1340000,Southern Metropolitan
1155000,Southern Metropolitan
1130000,Southern Metropolitan
1275000,Southern Metropolitan
1208974,Southern Metropolitan
1208974,Southern Metropolitan
770000,Southern Metropolitan
855000,Southern Metropolitan
1100000,Southern Metropolitan
1208974,Southern Metropolitan
650000,Southern Metropolitan
1815000,Southern Metropolitan
2255000,Southern Metropolitan
1470000,Southern Metropolitan
1580801,Southern Metropolitan
420000,Southern Metropolitan
1580801,Southern Metropolitan
855000,Southern Metropolitan
770000,Southern Metropolitan
615000,Southern Metropolitan
1450000,Southern Metropolitan
1200000,Southern Metropolitan
1860000,Southern Metropolitan
725000,Southern Metropolitan
1360000,Southern Metropolitan
1293000,Southern Metropolitan
1250000,Southern Metropolitan
1390000,Southern Metropolitan
1400000,Southern Metropolitan
1328000,Southern Metropolitan
1247000,Southern Metropolitan
1311000,Southern Metropolitan
1100000,Southern Metropolitan
1208974,Southern Metropolitan
1327500,Southern Metropolitan
1435000,Southern Metropolitan
1960000,Southern Metropolitan
1580801,Southern Metropolitan
1560000,Southern Metropolitan
1370000,Southern Metropolitan
1100000,Southern Metropolitan
850000,Southern Metropolitan
1385000,Southern Metropolitan
1275000,Southern Metropolitan
1095000,Southern Metropolitan
797500,Southern Metropolitan
725000,Southern Metropolitan
1380000,Southern Metropolitan
825000,Southern Metropolitan
1208974,Southern Metropolitan
1235000,Southern Metropolitan
820000,Southern Metropolitan
1600000,Southern Metropolitan
1165000,Southern Metropolitan
743872,Southern Metropolitan
1355000,Southern Metropolitan
1910000,Southern Metropolitan
1250000,Southern Metropolitan
1448000,Southern Metropolitan
1400000,Southern Metropolitan
520000,Southern Metropolitan
820000,Southern Metropolitan
740000,Southern Metropolitan
895000,Southern Metropolitan
1580801,Southern Metropolitan
1041000,Southern Metropolitan
1430000,Southern Metropolitan
910000,Southern Metropolitan
2520000,Southern Metropolitan
1860000,Southern Metropolitan
1350000,Southern Metropolitan
635000,Southern Metropolitan
1280000,Southern Metropolitan
1900000,Southern Metropolitan
1230000,Southern Metropolitan
1150000,Southern Metropolitan
1200000,Southern Metropolitan
900000,Southern Metropolitan
1533000,Southern Metropolitan
1545000,Southern Metropolitan
1650000,Southern Metropolitan
670000,Southern Metropolitan
1486000,Southern Metropolitan
1275000,Southern Metropolitan
738000,Southern Metropolitan
680000,Southern Metropolitan
1500000,Southern Metropolitan
2900000,Southern Metropolitan
1760909,Southern Metropolitan
1320000,Southern Metropolitan
1380000,Southern Metropolitan
1208974,Southern Metropolitan
1900000,Southern Metropolitan
1580801,Southern Metropolitan
1535000,Southern Metropolitan
1208974,Southern Metropolitan
1450000,Southern Metropolitan
1281000,Southern Metropolitan
1096000,Southern Metropolitan
1385000,Southern Metropolitan
517500,Southern Metropolitan
1245000,Southern Metropolitan
1330000,Southern Metropolitan
503000,Southern Metropolitan
2620000,Southern Metropolitan
760000,Southern Metropolitan
405000,Southern Metropolitan
1064687,Southern Metropolitan
1266943,Southern Metropolitan
1410000,Southern Metropolitan
990000,Southern Metropolitan
1057000,Southern Metropolitan
760000,Southern Metropolitan
825000,Southern Metropolitan
746000,Southern Metropolitan
1250000,Southern Metropolitan
580000,Southern Metropolitan
913788,Southern Metropolitan
1275000,Southern Metropolitan
1200000,Southern Metropolitan
801870,Southern Metropolitan
515000,Southern Metropolitan
1206000,Southern Metropolitan
950000,Southern Metropolitan
1266943,Southern Metropolitan
801870,Southern Metropolitan
775000,Southern Metropolitan
1115000,Southern Metropolitan
1190000,Southern Metropolitan
1270000,Southern Metropolitan
1025000,Southern Metropolitan
737500,Southern Metropolitan
740000,Southern Metropolitan
1960000,Southern Metropolitan
1000000,Southern Metropolitan
742000,Southern Metropolitan
1266943,Southern Metropolitan
495000,Southern Metropolitan
570000,Southern Metropolitan
1220000,Southern Metropolitan
1064687,Southern Metropolitan
885000,Southern Metropolitan
830000,Southern Metropolitan
1137500,Southern Metropolitan
1100000,Southern Metropolitan
1020000,Southern Metropolitan
1040000,Southern Metropolitan
1210000,Southern Metropolitan
1370000,Southern Metropolitan
1160000,Southern Metropolitan
1215000,Southern Metropolitan
1200000,Southern Metropolitan
1050000,Southern Metropolitan
950000,Southern Metropolitan
380000,Southern Metropolitan
689000,Southern Metropolitan
1400000,Southern Metropolitan
965000,Southern Metropolitan
1338000,Southern Metropolitan
1064687,Southern Metropolitan
1200000,Southern Metropolitan
800000,Southern Metropolitan
651000,Southern Metropolitan
920000,Southern Metropolitan
1390000,Southern Metropolitan
1064687,Southern Metropolitan
1300000,Southern Metropolitan
1280000,Southern Metropolitan
420000,Southern Metropolitan
1266943,Southern Metropolitan
495000,Southern Metropolitan
1357500,Southern Metropolitan
370000,Southern Metropolitan
1100000,Southern Metropolitan
1064687,Southern Metropolitan
1100000,Southern Metropolitan
1355000,Southern Metropolitan
1206000,Southern Metropolitan
486500,Southern Metropolitan
1010000,Southern Metropolitan
597000,Southern Metropolitan
1205000,Southern Metropolitan
899000,Southern Metropolitan
1375000,Southern Metropolitan
1266943,Southern Metropolitan
1415000,Southern Metropolitan
1185000,Southern Metropolitan
1060000,Southern Metropolitan
716000,Southern Metropolitan
1064687,Southern Metropolitan
1302500,Southern Metropolitan
1550000,Southern Metropolitan
1279000,Southern Metropolitan
840000,Southern Metropolitan
1110000,Southern Metropolitan
1150000,Southern Metropolitan
1106000,Southern Metropolitan
850000,Southern Metropolitan
1130000,Southern Metropolitan
1235000,Southern Metropolitan
1250000,Southern Metropolitan
845000,Southern Metropolitan
1266943,Southern Metropolitan
1266943,Southern Metropolitan
860000,Southern Metropolitan
1208000,Southern Metropolitan
950000,Southern Metropolitan
921000,Southern Metropolitan
1064687,Southern Metropolitan
1165000,Southern Metropolitan
1270000,Southern Metropolitan
1235000,Southern Metropolitan
742500,Southern Metropolitan
920000,Southern Metropolitan
1064687,Southern Metropolitan
1100000,Southern Metropolitan
1160000,Southern Metropolitan
1307000,Southern Metropolitan
1010000,Southern Metropolitan
702000,Southern Metropolitan
813000,Southern Metropolitan
1266943,Southern Metropolitan
805000,Southern Metropolitan
1100000,Southern Metropolitan
1266943,Southern Metropolitan
1085000,Southern Metropolitan
1325000,Southern Metropolitan
920000,Southern Metropolitan
1050000,Southern Metropolitan
1560000,Southern Metropolitan
1000000,Southern Metropolitan
800000,Southern Metropolitan
722000,Southern Metropolitan
930000,Southern Metropolitan
780000,Southern Metropolitan
921000,Southern Metropolitan
1035000,Southern Metropolitan
720000,Southern Metropolitan
1108000,Southern Metropolitan
1185000,Southern Metropolitan
1352000,Southern Metropolitan
1005000,Southern Metropolitan
761000,Southern Metropolitan
1600000,Southern Metropolitan
765000,Southern Metropolitan
1200000,Southern Metropolitan
1266943,Southern Metropolitan
1260000,Southern Metropolitan
780000,Southern Metropolitan
1250000,Southern Metropolitan
750000,Southern Metropolitan
1300000,Southern Metropolitan
1475000,Southern Metropolitan
1110000,Southern Metropolitan
835000,Southern Metropolitan
1690000,Southern Metropolitan
791000,Southern Metropolitan
900000,Southern Metropolitan
1189000,Southern Metropolitan
825000,Southern Metropolitan
801870,Southern Metropolitan
1030000,Southern Metropolitan
970000,Southern Metropolitan
930000,Southern Metropolitan
1266943,Southern Metropolitan
1510000,Southern Metropolitan
1064687,Southern Metropolitan
1240000,Southern Metropolitan
823000,Southern Metropolitan
1310000,Southern Metropolitan
1270000,Southern Metropolitan
1266943,Southern Metropolitan
1475000,Southern Metropolitan
950000,Southern Metropolitan
1045000,Southern Metropolitan
1131000,Southern Metropolitan
1000000,Southern Metropolitan
750000,Southern Metropolitan
800000,Southern Metropolitan
655000,Southern Metropolitan
1550000,Southern Metropolitan
835000,Southern Metropolitan
884000,Southern Metropolitan
1140000,Southern Metropolitan
1120000,Southern Metropolitan
1465000,Southern Metropolitan
1064687,Southern Metropolitan
910000,Southern Metropolitan
920000,Southern Metropolitan
935000,Southern Metropolitan
977000,Southern Metropolitan
1352000,Southern Metropolitan
1115000,Southern Metropolitan
780000,Southern Metropolitan
940000,Southern Metropolitan
1115000,Southern Metropolitan
1197000,Southern Metropolitan
485000,Southern Metropolitan
810000,Southern Metropolitan
1365000,Southern Metropolitan
700000,Southern Metropolitan
1698888,Southern Metropolitan
1300000,Southern Metropolitan
1400000,Southern Metropolitan
1266943,Southern Metropolitan
1260000,Southern Metropolitan
1150000,Southern Metropolitan
340000,Southern Metropolitan
1000000,Southern Metropolitan
1150000,Southern Metropolitan
965000,Southern Metropolitan
870000,Southern Metropolitan
1405000,Southern Metropolitan
1100000,Southern Metropolitan
1161000,Southern Metropolitan
1080000,Southern Metropolitan
1266000,Southern Metropolitan
